ID,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Country,Monetary,Frequency,Recency
5848,1/13/2014,724,74,929,97,55,130,5,6,7,2,IND,2009,18,43
,,,,,,,,,,,,,0,0,
10727,11/19/2013,1181,107,199,39,30,30,7,3,13,8,SP,1586,23,43
,,,,,,,,,,,,,0,0,
5299,11/19/2013,1181,107,199,39,30,30,7,3,13,8,SP,1586,23,43
,,,,,,,,,,,,,0,0,
6872,8/21/2013,284,3,84,4,7,23,4,2,8,4,SA,405,14,43
,,,,,,,,,,,,,0,0,
1143,8/8/2013,7,10,13,3,11,11,2,0,3,7,CA,55,5,43
,,,,,,,,,,,,,0,0,
10381,7/5/2013,14,0,3,0,0,4,1,0,2,6,SP,21,3,43
,,,,,,,,,,,,,0,0,
11007,5/9/2013,26,0,6,0,0,2,1,0,3,8,SP,34,4,43
,,,,,,,,,,,,,0,0,
9145,4/6/2013,604,26,470,123,161,94,5,9,6,2,CA,1478,20,43
,,,,,,,,,,,,,0,0,
5267,3/14/2013,16,2,18,2,1,5,1,0,3,7,SP,44,4,43
,,,,,,,,,,,,,0,0,
9738,1/13/2013,65,4,16,0,4,11,3,0,3,8,SA,100,6,43
,,,,,,,,,,,,,0,0,
10212,1/13/2013,65,4,16,0,4,11,3,0,3,8,IND,100,6,43
,,,,,,,,,,,,,0,0,
10010,9/6/2012,100,2,16,2,1,31,3,2,2,9,AUS,152,7,43
,,,,,,,,,,,,,0,0,
10069,8/31/2012,2,7,5,2,15,27,2,0,2,9,SA,58,4,43
,,,,,,,,,,,,,0,0,
2694,3/18/2014,21,0,3,0,0,0,1,0,3,6,SP,24,4,44
,,,,,,,,,,,,,0,0,
10613,2/26/2014,26,1,16,2,2,15,3,0,4,4,SP,62,7,44
,,,,,,,,,,,,,0,0,
4646,12/1/2013,207,26,447,75,0,223,5,7,12,2,CA,978,24,44
,,,,,,,,,,,,,0,0,
6935,12/1/2013,207,26,447,75,0,223,5,7,12,2,IND,978,24,44
,,,,,,,,,,,,,0,0,
5596,10/12/2013,513,14,154,19,0,28,9,2,9,6,SA,728,20,44
,,,,,,,,,,,,,0,0,
1044,5/14/2013,299,5,201,21,21,49,5,4,8,4,AUS,596,17,44
,,,,,,,,,,,,,0,0,
9274,3/28/2013,525,147,112,219,147,63,6,7,9,2,SA,1213,22,44
,,,,,,,,,,,,,0,0,
9076,1/5/2013,155,1,25,0,1,3,4,1,4,8,SA,185,9,44
,,,,,,,,,,,,,0,0,
4947,9/15/2012,606,24,974,197,194,64,7,7,9,4,SP,2059,23,44
,,,,,,,,,,,,,0,0,
10176,8/24/2012,159,0,120,0,0,137,4,4,8,8,SP,416,16,44
,,,,,,,,,,,,,0,0,
3507,8/17/2012,676,161,426,210,44,58,2,5,5,6,US,1575,12,44
,,,,,,,,,,,,,0,0,
10341,2/23/2014,68,28,39,16,30,41,2,2,5,2,AUS,222,9,45
,,,,,,,,,,,,,0,0,
2639,1/10/2014,19,5,12,10,3,19,3,1,2,6,SA,68,6,45
,,,,,,,,,,,,,0,0,
6201,11/29/2013,22,2,14,0,1,10,2,0,3,7,SP,49,5,45
,,,,,,,,,,,,,0,0,
7397,7/19/2013,494,5,82,7,0,100,7,2,9,7,SP,688,18,45
,,,,,,,,,,,,,0,0,
2181,6/23/2013,353,61,753,40,46,27,3,3,7,2,SP,1280,13,45
,,,,,,,,,,,,,0,0,
1204,5/22/2013,1253,0,447,23,71,35,11,5,11,8,SA,1829,27,45
,,,,,,,,,,,,,0,0,
1170,3/25/2013,50,15,110,39,15,15,5,1,4,8,SP,244,10,45
,,,,,,,,,,,,,0,0,
8812,3/10/2013,12,3,8,8,0,17,2,0,3,7,SP,48,5,45
,,,,,,,,,,,,,0,0,
4690,2/13/2013,443,10,75,0,10,48,8,1,8,8,CA,586,17,45
,,,,,,,,,,,,,0,0,
1715,2/11/2013,9,4,18,7,5,5,2,0,3,7,AUS,48,5,45
,,,,,,,,,,,,,0,0,
10821,2/6/2013,182,4,33,0,2,42,4,1,5,7,SP,263,10,45
,,,,,,,,,,,,,0,0,
6543,1/15/2013,521,168,706,80,76,61,3,6,4,2,CA,1612,13,45
,,,,,,,,,,,,,0,0,
7119,1/12/2013,395,15,263,60,54,38,2,3,6,1,SA,825,11,45
,,,,,,,,,,,,,0,0,
3518,12/5/2012,10,1,18,10,4,7,1,1,2,9,IND,50,4,45
,,,,,,,,,,,,,0,0,
1245,11/11/2012,977,12,253,16,12,101,4,3,12,8,SP,1371,19,45
,,,,,,,,,,,,,0,0,
2561,11/11/2012,977,12,253,16,12,101,4,3,12,8,GER,1371,19,45
,,,,,,,,,,,,,0,0,
9624,6/13/2014,603,45,207,36,18,54,3,4,6,1,SP,963,13,46
,,,,,,,,,,,,,0,0,
10509,6/2/2014,51,0,16,0,0,4,3,0,3,8,US,71,6,46
,,,,,,,,,,,,,0,0,
7629,5/8/2014,5,3,9,6,2,6,2,0,3,7,SP,31,5,46
,,,,,,,,,,,,,0,0,
7875,4/29/2014,967,0,617,43,50,0,4,8,13,2,AUS,1677,25,46
,,,,,,,,,,,,,0,0,
2815,2/24/2014,7,5,39,17,15,37,4,0,3,7,SP,120,7,46
,,,,,,,,,,,,,0,0,
2936,12/4/2013,18,0,4,0,0,1,1,0,3,7,SA,23,4,46
,,,,,,,,,,,,,0,0,
3665,11/7/2013,1,9,8,11,3,22,3,0,3,8,SP,54,6,46
,,,,,,,,,,,,,0,0,
10888,11/3/2013,273,11,178,62,83,29,8,4,6,6,US,636,18,46
,,,,,,,,,,,,,0,0,
6637,11/2/2013,277,162,305,173,76,124,3,4,7,1,IND,1117,14,46
,,,,,,,,,,,,,0,0,
5077,11/2/2013,425,115,292,23,35,79,6,6,11,3,CA,969,23,46
,,,,,,,,,,,,,0,0,
6173,11/2/2013,425,115,292,23,35,79,6,6,11,3,SP,969,23,46
,,,,,,,,,,,,,0,0,
3969,11/1/2013,35,4,17,7,6,64,2,2,2,5,GER,133,6,46
,,,,,,,,,,,,,0,0,
4580,10/25/2013,1394,22,708,89,91,182,9,7,9,5,SA,2486,25,46
,,,,,,,,,,,,,0,0,
663,9/11/2013,40,2,15,8,0,6,1,1,3,4,SP,71,5,46
,,,,,,,,,,,,,0,0,
8299,9/11/2013,40,2,15,8,0,6,1,1,3,4,SA,71,5,46
,,,,,,,,,,,,,0,0,
8945,8/16/2013,171,0,11,0,1,20,4,1,4,6,SA,203,9,46
,,,,,,,,,,,,,0,0,
10870,6/13/2013,709,43,182,42,118,247,9,3,4,5,SA,1341,16,46
,,,,,,,,,,,,,0,0,
1184,5/22/2013,554,41,215,11,0,24,10,2,10,5,SA,845,22,46
,,,,,,,,,,,,,0,0,
6141,4/25/2013,191,9,97,0,6,82,6,1,5,7,CA,385,12,46
,,,,,,,,,,,,,0,0,
8825,4/1/2013,230,14,156,82,24,58,9,2,5,8,SA,564,16,46
,,,,,,,,,,,,,0,0,
2217,3/29/2013,11,1,2,2,1,6,0,0,3,6,IND,23,3,46
,,,,,,,,,,,,,0,0,
4102,3/29/2013,11,1,2,2,1,6,0,0,3,6,SP,23,3,46
,,,,,,,,,,,,,0,0,
4653,3/26/2013,131,0,16,2,1,39,3,1,4,8,SA,189,8,46
,,,,,,,,,,,,,0,0,
10092,2/18/2013,1073,0,250,153,14,14,7,10,5,5,SP,1504,22,46
,,,,,,,,,,,,,0,0,
5788,2/17/2013,56,10,92,19,7,25,3,2,4,5,GER,209,9,46
,,,,,,,,,,,,,0,0,
4669,2/11/2013,4,19,9,28,25,17,3,0,4,7,SA,102,7,46
,,,,,,,,,,,,,0,0,
6295,2/4/2013,652,8,158,21,0,142,11,6,5,8,SP,981,22,46
,,,,,,,,,,,,,0,0,
7453,2/2/2013,157,43,127,68,56,37,3,8,4,4,SP,488,15,46
,,,,,,,,,,,,,0,0,
10841,12/25/2012,226,22,133,41,31,31,4,3,8,4,SP,484,15,46
,,,,,,,,,,,,,0,0,
821,10/19/2012,962,61,921,52,61,20,5,4,12,2,CA,2077,21,46
,,,,,,,,,,,,,0,0,
3933,10/13/2012,186,36,234,86,72,48,10,2,6,9,SA,662,18,46
,,,,,,,,,,,,,0,0,
1225,6/26/2014,483,84,398,205,84,241,3,7,8,1,SA,1495,18,47
,,,,,,,,,,,,,0,0,
7059,6/26/2014,483,84,398,205,84,241,3,7,8,1,SP,1495,18,47
,,,,,,,,,,,,,0,0,
5633,6/25/2014,97,12,84,13,10,15,3,1,6,5,SA,231,10,47
,,,,,,,,,,,,,0,0,
843,5/26/2014,303,0,280,60,147,15,8,2,11,6,SP,805,21,47
,,,,,,,,,,,,,0,0,
6211,5/2/2014,18,0,9,0,1,11,1,0,3,6,SP,39,4,47
,,,,,,,,,,,,,0,0,
7007,4/1/2014,17,3,18,3,4,18,3,1,2,7,SP,63,6,47
,,,,,,,,,,,,,0,0,
9671,1/26/2014,14,3,21,2,1,28,3,1,2,8,SP,69,6,47
,,,,,,,,,,,,,0,0,
8975,1/26/2014,14,3,21,2,1,28,3,1,2,8,SP,69,6,47
,,,,,,,,,,,,,0,0,
6616,10/23/2013,178,3,85,71,66,58,3,3,8,2,SP,461,14,47
,,,,,,,,,,,,,0,0,
6248,10/17/2013,1276,24,746,94,29,48,9,7,11,3,SP,2217,27,47
,,,,,,,,,,,,,0,0,
7428,9/30/2013,240,132,445,250,192,108,3,7,8,1,AUS,1367,18,47
,,,,,,,,,,,,,0,0,
3075,9/11/2013,130,30,168,20,34,0,3,4,7,1,SP,382,14,47
,,,,,,,,,,,,,0,0,
2937,8/28/2013,614,16,132,43,33,33,8,5,9,6,CA,871,22,47
,,,,,,,,,,,,,0,0,
203,4/14/2013,1288,20,613,80,61,27,5,7,9,2,SP,2089,21,47
,,,,,,,,,,,,,0,0,
2021,3/27/2013,563,76,384,84,192,89,6,10,13,4,SP,1388,29,47
,,,,,,,,,,,,,0,0,
880,1/16/2013,2,23,11,8,6,46,2,1,2,8,SP,96,5,47
,,,,,,,,,,,,,0,0,
524,1/16/2013,2,23,11,8,6,46,2,1,2,8,AUS,96,5,47
,,,,,,,,,,,,,0,0,
10837,10/28/2012,2,1,18,20,11,16,2,0,3,6,CA,68,5,47
,,,,,,,,,,,,,0,0,
7011,10/12/2012,43,2,27,0,9,12,3,0,4,7,SA,93,7,47
,,,,,,,,,,,,,0,0,
4184,6/7/2014,189,2,29,3,2,40,3,2,5,4,SP,265,10,48
,,,,,,,,,,,,,0,0,
7679,5/19/2014,6,3,12,6,1,0,1,1,3,3,SP,28,5,48
,,,,,,,,,,,,,0,0,
7485,5/7/2014,67,4,32,17,2,16,2,1,4,4,SA,138,7,48
,,,,,,,,,,,,,0,0,
7530,5/7/2014,67,4,32,17,2,16,2,1,4,4,SP,138,7,48
,,,,,,,,,,,,,0,0,
4369,1/10/2014,240,67,500,199,0,163,3,5,6,2,CA,1169,14,48
,,,,,,,,,,,,,0,0,
10652,1/10/2014,240,67,500,199,0,163,3,5,6,2,CA,1169,14,48
,,,,,,,,,,,,,0,0,
286,11/29/2013,95,11,35,0,4,7,2,1,5,6,SP,152,8,48
,,,,,,,,,,,,,0,0,
5922,10/13/2013,210,0,6,0,0,2,4,1,5,7,SP,218,10,48
,,,,,,,,,,,,,0,0,
7250,10/1/2013,344,35,178,15,23,17,7,2,9,6,CA,612,18,48
,,,,,,,,,,,,,0,0,
2478,8/31/2013,2,2,4,13,13,4,1,0,4,4,SP,38,5,48
,,,,,,,,,,,,,0,0,
1160,8/23/2013,9,4,17,10,2,7,3,0,3,8,SP,49,6,48
,,,,,,,,,,,,,0,0,
9214,8/16/2013,179,2,64,38,17,58,5,1,6,5,SP,358,12,48
,,,,,,,,,,,,,0,0,
273,7/16/2013,130,0,16,0,0,5,3,1,4,7,GER,151,8,48
,,,,,,,,,,,,,0,0,
851,7/9/2013,306,5,109,21,109,92,5,2,10,6,CA,642,17,48
,,,,,,,,,,,,,0,0,
9729,6/2/2013,189,10,253,56,43,64,8,2,7,7,GER,615,17,48
,,,,,,,,,,,,,0,0,
9665,4/27/2013,267,3,30,4,0,57,5,2,5,6,SA,361,12,48
,,,,,,,,,,,,,0,0,
2620,4/13/2013,14,0,2,0,0,7,1,0,2,8,SA,23,3,48
,,,,,,,,,,,,,0,0,
8254,4/13/2013,14,0,2,0,0,7,1,0,2,8,GER,23,3,48
,,,,,,,,,,,,,0,0,
3852,3/8/2013,505,72,270,36,27,54,9,2,12,5,IND,964,23,48
,,,,,,,,,,,,,0,0,
1000,3/8/2013,505,72,270,36,27,54,9,2,12,5,SP,964,23,48
,,,,,,,,,,,,,0,0,
3099,2/25/2013,183,5,65,3,5,49,5,2,4,9,SP,310,11,48
,,,,,,,,,,,,,0,0,
6318,1/13/2013,758,12,385,33,89,89,9,7,13,4,CA,1366,29,48
,,,,,,,,,,,,,0,0,
5396,1/13/2013,758,12,385,33,89,89,9,7,13,4,AUS,1366,29,48
,,,,,,,,,,,,,0,0,
7966,1/8/2013,505,137,401,104,22,22,11,5,11,5,SP,1191,27,48
,,,,,,,,,,,,,0,0,
454,11/14/2012,824,32,162,42,32,43,11,4,11,6,SA,1135,26,48
,,,,,,,,,,,,,0,0,
309,10/16/2012,918,21,118,13,10,21,8,3,5,6,SA,1101,16,48
,,,,,,,,,,,,,0,0,
3571,10/16/2012,918,21,118,13,10,21,8,3,5,6,SP,1101,16,48
,,,,,,,,,,,,,0,0,
8395,8/20/2012,980,37,265,35,163,31,3,6,12,6,SA,1511,21,48
,,,,,,,,,,,,,0,0,
2591,6/22/2014,526,35,214,69,53,35,6,3,4,2,US,932,13,49
,,,,,,,,,,,,,0,0,
1640,6/22/2014,66,0,16,0,6,20,1,1,4,3,SP,108,6,49
,,,,,,,,,,,,,0,0,
810,5/12/2014,151,81,86,168,91,64,4,2,11,2,SP,641,17,49
,,,,,,,,,,,,,0,0,
9423,2/23/2014,13,3,17,7,3,3,2,0,4,5,SP,46,6,49
,,,,,,,,,,,,,0,0,
89,12/9/2013,5,9,20,6,8,21,2,0,4,6,SA,69,6,49
,,,,,,,,,,,,,0,0,
5294,11/20/2013,6,8,19,16,4,4,3,0,4,7,SP,57,7,49
,,,,,,,,,,,,,0,0,
1321,11/4/2013,22,2,18,0,2,12,3,0,3,8,CA,56,6,49
,,,,,,,,,,,,,0,0,
2686,10/21/2013,0,1,4,15,1,5,1,0,2,7,AUS,26,3,49
,,,,,,,,,,,,,0,0,
1215,10/8/2013,690,117,499,76,102,88,5,10,7,3,SP,1572,22,49
,,,,,,,,,,,,,0,0,
9283,9/12/2013,8,1,7,2,0,0,0,0,3,4,CA,18,3,49
,,,,,,,,,,,,,0,0,
3120,8/28/2013,6,1,10,0,1,4,1,0,2,8,CA,22,3,49
,,,,,,,,,,,,,0,0,
5868,8/22/2013,2,4,9,10,5,16,1,0,3,7,CA,46,4,49
,,,,,,,,,,,,,0,0,
8143,7/30/2013,202,2,46,3,2,10,4,2,5,7,SP,265,11,49
,,,,,,,,,,,,,0,0,
3479,7/19/2013,4,8,11,12,2,13,2,0,3,7,CA,50,5,49
,,,,,,,,,,,,,0,0,
7214,7/5/2013,792,0,275,45,45,126,4,8,5,3,SP,1283,17,49
,,,,,,,,,,,,,0,0,
5543,6/24/2013,545,7,114,37,21,78,7,2,11,5,SP,802,20,49
,,,,,,,,,,,,,0,0,
9347,6/21/2013,31,0,7,2,0,6,1,0,3,5,SP,46,4,49
,,,,,,,,,,,,,0,0,
10160,6/21/2013,31,0,7,2,0,6,1,0,3,5,SP,46,4,49
,,,,,,,,,,,,,0,0,
1406,2/12/2013,280,7,81,20,0,27,6,3,5,7,SP,415,14,49
,,,,,,,,,,,,,0,0,
7019,1/23/2013,109,18,16,24,26,18,3,1,5,4,SA,211,9,49
,,,,,,,,,,,,,0,0,
2157,1/12/2013,15,8,16,11,5,22,2,0,4,6,CA,77,6,49
,,,,,,,,,,,,,0,0,
8939,12/16/2012,382,138,65,60,26,59,5,2,12,5,SP,730,19,49
,,,,,,,,,,,,,0,0,
10250,11/20/2012,1,5,3,7,4,8,1,0,2,7,SP,28,3,49
,,,,,,,,,,,,,0,0,
1272,10/21/2012,664,58,83,32,0,66,7,5,10,5,AUS,903,22,49
,,,,,,,,,,,,,0,0,
3007,10/4/2012,27,2,10,0,0,1,1,0,3,8,IND,40,4,49
,,,,,,,,,,,,,0,0,
5513,10/4/2012,27,2,10,0,0,1,1,0,3,8,SP,40,4,49
,,,,,,,,,,,,,0,0,
679,9/20/2012,13,4,20,0,0,1,1,0,3,9,SP,38,4,49
,,,,,,,,,,,,,0,0,
8876,8/8/2012,132,0,16,0,0,4,3,1,4,9,SP,152,8,49
,,,,,,,,,,,,,0,0,
10827,8/7/2012,88,3,21,4,1,29,3,0,4,9,AUS,146,7,49
,,,,,,,,,,,,,0,0,
7300,6/29/2014,448,4,34,6,4,39,8,1,7,5,IND,535,16,50
,,,,,,,,,,,,,0,0,
4268,6/9/2014,129,0,21,0,1,7,3,1,4,4,US,158,8,50
,,,,,,,,,,,,,0,0,
4603,1/31/2014,371,32,189,0,58,6,5,4,10,4,SP,656,19,50
,,,,,,,,,,,,,0,0,
8659,1/21/2014,750,71,174,13,10,20,6,8,11,2,GER,1038,25,50
,,,,,,,,,,,,,0,0,
10708,12/28/2013,10,6,11,0,4,2,1,0,3,7,SP,33,4,50
,,,,,,,,,,,,,0,0,
1176,9/22/2013,2,6,4,3,1,9,1,0,2,8,SP,25,3,50
,,,,,,,,,,,,,0,0,
10380,9/20/2013,40,1,40,4,3,18,3,0,3,8,IND,106,6,50
,,,,,,,,,,,,,0,0,
7037,8/11/2013,194,55,134,15,0,3,4,2,8,6,SA,401,14,50
,,,,,,,,,,,,,0,0,
11096,8/8/2013,99,4,32,37,54,6,2,1,7,2,SP,232,10,50
,,,,,,,,,,,,,0,0,
6374,5/17/2013,223,2,31,0,2,39,5,2,4,8,SP,297,11,50
,,,,,,,,,,,,,0,0,
5552,5/13/2013,81,18,113,47,13,21,4,2,5,6,SA,293,11,50
,,,,,,,,,,,,,0,0,
2245,4/22/2013,57,2,51,4,2,23,2,1,4,6,SP,139,7,50
,,,,,,,,,,,,,0,0,
6200,4/8/2013,340,108,185,130,38,100,6,6,9,3,SP,901,21,50
,,,,,,,,,,,,,0,0,
9904,3/29/2013,336,123,274,46,123,141,6,5,12,3,CA,1043,23,50
,,,,,,,,,,,,,0,0,
10031,2/10/2013,20,2,23,3,1,4,3,0,4,8,SA,53,7,50
,,,,,,,,,,,,,0,0,
6642,1/23/2013,30,5,22,8,9,28,2,1,4,6,SA,102,7,50
,,,,,,,,,,,,,0,0,
10882,11/9/2012,407,53,221,58,150,26,4,3,6,4,SP,915,13,50
,,,,,,,,,,,,,0,0,
5636,11/9/2012,51,4,50,12,1,49,4,0,3,8,IND,167,7,50
,,,,,,,,,,,,,0,0,
8692,9/12/2012,90,17,97,15,6,15,4,1,5,8,SP,240,10,50
,,,,,,,,,,,,,0,0,
8091,9/2/2012,423,184,368,13,97,21,6,4,6,5,IND,1106,16,50
,,,,,,,,,,,,,0,0,
8080,8/17/2012,5,1,6,3,4,3,0,0,3,4,IND,22,3,50
,,,,,,,,,,,,,0,0,
8370,8/2/2012,378,97,259,197,194,34,7,3,6,4,CA,1159,16,50
,,,,,,,,,,,,,0,0,
4550,6/24/2014,61,0,3,0,0,7,1,1,3,5,SP,71,5,51
,,,,,,,,,,,,,0,0,
3381,6/8/2014,70,0,16,0,0,4,2,0,4,6,CA,90,6,51
,,,,,,,,,,,,,0,0,
10556,5/24/2014,173,13,131,32,3,6,6,1,6,7,SP,358,13,51
,,,,,,,,,,,,,0,0,
9467,5/11/2014,3,2,10,3,0,2,1,0,3,6,SP,20,4,51
,,,,,,,,,,,,,0,0,
2891,10/18/2013,595,23,123,10,23,154,8,9,4,6,US,928,21,51
,,,,,,,,,,,,,0,0,
5011,10/18/2013,595,23,123,10,23,154,8,9,4,6,SP,928,21,51
,,,,,,,,,,,,,0,0,
8140,10/3/2013,10,14,29,4,2,36,2,1,4,4,AUS,95,7,51
,,,,,,,,,,,,,0,0,
11039,9/17/2013,82,33,54,71,30,41,5,2,4,5,SP,311,11,51
,,,,,,,,,,,,,0,0,
78,9/15/2013,15,0,11,0,2,9,1,1,2,8,SP,37,4,51
,,,,,,,,,,,,,0,0,
5517,9/15/2013,15,0,11,0,2,9,1,1,2,8,AUS,37,4,51
,,,,,,,,,,,,,0,0,
5290,8/14/2013,220,0,33,3,0,23,5,1,5,8,CA,279,11,51
,,,,,,,,,,,,,0,0,
4128,7/20/2013,517,12,54,16,6,120,7,4,7,5,SA,725,18,51
,,,,,,,,,,,,,0,0,
8534,7/16/2013,615,28,259,12,48,30,6,5,13,4,SP,992,24,51
,,,,,,,,,,,,,0,0,
9592,6/30/2013,11,2,9,3,0,8,2,0,3,8,SP,33,5,51
,,,,,,,,,,,,,0,0,
8957,6/10/2013,480,86,249,75,86,144,6,3,5,6,SA,1120,14,51
,,,,,,,,,,,,,0,0,
9308,5/11/2013,398,61,265,138,61,53,3,4,6,1,SA,976,13,51
,,,,,,,,,,,,,0,0,
544,5/11/2013,398,61,265,138,61,53,3,4,6,1,SP,976,13,51
,,,,,,,,,,,,,0,0,
5989,4/16/2013,752,122,476,39,153,34,10,2,11,8,CA,1576,23,51
,,,,,,,,,,,,,0,0,
635,3/19/2013,464,5,64,7,0,70,9,1,7,8,SP,610,17,51
,,,,,,,,,,,,,0,0,
6673,3/19/2013,28,6,27,12,17,39,3,0,3,8,US,129,6,51
,,,,,,,,,,,,,0,0,
1710,3/7/2013,154,20,66,0,12,27,6,1,4,9,SP,279,11,51
,,,,,,,,,,,,,0,0,
523,1/31/2013,23,0,26,7,15,3,2,0,4,5,SP,74,6,51
,,,,,,,,,,,,,0,0,
8977,1/12/2013,1,3,4,2,3,11,0,0,3,4,SP,24,3,51
,,,,,,,,,,,,,0,0,
9736,12/24/2012,53,5,19,2,13,4,3,0,3,8,US,96,6,51
,,,,,,,,,,,,,0,0,
1544,12/22/2012,741,68,689,224,68,103,4,2,10,2,CA,1893,16,51
,,,,,,,,,,,,,0,0,
6575,10/27/2012,230,48,214,13,32,75,9,1,7,9,SA,612,17,51
,,,,,,,,,,,,,0,0,
6147,10/18/2012,5,2,8,2,2,9,0,1,2,7,GER,28,3,51
,,,,,,,,,,,,,0,0,
6354,8/31/2012,5,2,16,3,2,19,1,1,2,8,SP,47,4,51
,,,,,,,,,,,,,0,0,
4769,6/18/2014,456,4,24,0,0,9,8,2,6,7,SP,493,16,52
,,,,,,,,,,,,,0,0,
7540,5/25/2014,143,15,60,24,23,5,2,1,8,2,SP,270,11,52
,,,,,,,,,,,,,0,0,
5247,5/10/2014,31,0,6,2,1,5,1,0,4,4,SP,45,5,52
,,,,,,,,,,,,,0,0,
5987,5/4/2014,2,2,11,10,6,12,1,0,4,5,SP,43,5,52
,,,,,,,,,,,,,0,0,
9960,4/30/2014,0,0,1,8,3,2,1,0,2,7,SA,14,3,52
,,,,,,,,,,,,,0,0,
10972,3/10/2014,625,35,169,58,17,35,4,3,6,1,SP,939,13,52
,,,,,,,,,,,,,0,0,
1399,1/21/2014,407,114,445,181,165,203,3,7,9,1,SP,1515,19,52
,,,,,,,,,,,,,0,0,
2698,11/7/2013,254,7,108,20,0,26,6,3,5,6,US,415,14,52
,,,,,,,,,,,,,0,0,
6340,10/27/2013,3,3,7,0,2,11,1,0,3,6,SA,26,4,52
,,,,,,,,,,,,,0,0,
4107,10/8/2013,269,15,69,15,19,38,4,6,4,5,SP,425,14,52
,,,,,,,,,,,,,0,0,
10906,10/8/2013,269,15,69,15,19,38,4,6,4,5,SA,425,14,52
,,,,,,,,,,,,,0,0,
2557,8/29/2013,7,1,6,3,1,11,1,1,2,4,SP,29,4,52
,,,,,,,,,,,,,0,0,
8786,5/26/2013,301,7,74,10,0,58,6,1,7,6,GER,450,14,52
,,,,,,,,,,,,,0,0,
6119,5/10/2013,10,0,3,0,0,4,1,0,2,6,SP,17,3,52
,,,,,,,,,,,,,0,0,
2980,3/22/2013,12,0,13,4,2,4,3,0,3,8,CA,35,6,52
,,,,,,,,,,,,,0,0,
3850,12/7/2012,3,3,3,15,4,15,1,0,3,6,IND,43,4,52
,,,,,,,,,,,,,0,0,
1077,12/5/2012,258,105,239,237,172,9,7,3,4,4,SP,1020,14,52
,,,,,,,,,,,,,0,0,
9733,9/9/2012,1,4,10,29,0,36,1,1,2,6,IND,80,4,52
,,,,,,,,,,,,,0,0,
8462,9/9/2012,1,4,10,29,0,36,1,1,2,6,SP,80,4,52
,,,,,,,,,,,,,0,0,
4764,8/19/2012,45,12,52,25,22,13,3,1,4,7,SA,169,8,52
,,,,,,,,,,,,,0,0,
2223,8/3/2012,1215,33,249,64,116,149,8,9,8,6,SP,1826,25,52
,,,,,,,,,,,,,0,0,
7788,6/4/2014,6,0,3,0,0,1,0,0,3,3,SP,10,3,53
,,,,,,,,,,,,,0,0,
5827,4/16/2014,36,0,12,2,2,10,3,1,3,5,SA,62,7,53
,,,,,,,,,,,,,0,0,
2958,2/24/2014,19,3,10,11,8,6,2,1,4,4,SP,57,7,53
,,,,,,,,,,,,,0,0,
4954,1/21/2014,106,27,68,52,7,5,4,2,5,6,SP,265,11,53
,,,,,,,,,,,,,0,0,
3139,12/30/2013,871,111,704,145,55,166,4,4,10,2,SA,2052,18,53
,,,,,,,,,,,,,0,0,
9952,12/11/2013,368,32,639,13,43,10,4,7,5,1,SA,1105,16,53
,,,,,,,,,,,,,0,0,
8180,11/15/2013,233,2,53,3,5,14,6,1,5,6,US,310,12,53
,,,,,,,,,,,,,0,0,
3276,10/25/2013,11,12,35,3,5,12,3,0,3,7,SA,78,6,53
,,,,,,,,,,,,,0,0,
4994,10/1/2013,1193,33,281,129,66,33,7,5,13,3,SP,1735,25,53
,,,,,,,,,,,,,0,0,
3598,5/23/2013,441,35,83,7,29,11,4,2,12,4,SP,606,18,53
,,,,,,,,,,,,,0,0,
945,5/22/2013,87,3,25,3,2,13,3,0,4,7,SP,133,7,53
,,,,,,,,,,,,,0,0,
5048,5/11/2013,20,6,43,19,5,38,3,1,2,8,SA,131,6,53
,,,,,,,,,,,,,0,0,
6214,4/5/2013,14,10,29,4,7,15,2,0,3,6,SP,79,5,53
,,,,,,,,,,,,,0,0,
6230,2/15/2013,110,5,59,7,1,7,5,0,4,8,SP,189,9,53
,,,,,,,,,,,,,0,0,
2968,2/1/2013,437,8,206,160,49,42,7,10,5,6,AUS,902,22,53
,,,,,,,,,,,,,0,0,
8800,2/1/2013,437,8,206,160,49,42,7,10,5,6,SA,902,22,53
,,,,,,,,,,,,,0,0,
1907,9/28/2012,965,69,279,54,41,69,8,4,9,7,SP,1477,21,53
,,,,,,,,,,,,,0,0,
10478,9/27/2012,483,0,108,0,6,36,11,1,6,9,SA,633,18,53
,,,,,,,,,,,,,0,0,
4188,8/13/2012,204,5,39,17,0,89,5,2,4,8,AUS,354,11,53
,,,,,,,,,,,,,0,0,
2225,6/7/2014,510,120,550,156,40,241,4,9,7,1,AUS,1617,20,54
,,,,,,,,,,,,,0,0,
4790,6/2/2014,574,8,216,21,16,33,4,3,5,1,SP,868,12,54
,,,,,,,,,,,,,0,0,
1131,4/5/2014,85,0,3,0,0,7,2,0,4,3,SA,95,6,54
,,,,,,,,,,,,,0,0,
202,4/5/2014,332,194,377,149,125,57,4,6,7,1,IND,1234,17,54
,,,,,,,,,,,,,0,0,
9589,4/5/2014,332,194,377,149,125,57,4,6,7,1,IND,1234,17,54
,,,,,,,,,,,,,0,0,
3900,3/29/2014,642,14,49,0,7,57,9,2,9,5,CA,769,20,54
